,Unnamed: 0.1,Unnamed: 0,recipe_urls,recipe_name,ingredients,url,images url
294,1151,2008,https://www.allrecipes.com/recipe/218599/red-swiss-chard-with-pine-nuts-and-prosciutto/,Red Swiss Chard with Pine Nuts and Prosciutto Recipe - Allrecipes.com,"[""1/4 cup pine nuts"",""1/4 pound sliced prosciutto, chopped"",""2 cloves garlic, minced"",""2 teaspoons olive oil"",""8 cups chopped red Swiss chard"",""salt and ground black pepper to taste""]",,https://www.allrecipes.com/thmb/Hw3ENinfAcoyu9v8OvQ9GjOmMvs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2425133-mediterranean-fish-soup-Liberty7878-4x3-1-80a8dde1d28c4631925aae3bbdf70f35.jpg
295,1152,2009,https://www.allrecipes.com/recipe/88454/crostini/,Crostini Recipe - Allrecipes.com,"[""1 French baguette, cut into diagonal 1/2 inch slices"",""1/4 cup butter or margarine"",""1/4 cup grated Parmesan cheese"",""1/4 cup olive oil"",""2 cloves garlic, minced"",""salt and pepper to taste""]",,
296,1153,2010,https://www.allrecipes.com/recipe/222237/cotechino-and-braised-beans/,Cotechino and Braised Beans Recipe - Allrecipes.com,"[""1 bay leaf"",""1 bunch Swiss chard, trimmed and chopped"",""1 onion, chopped"",""1 pound Cotechino sausage"",""1 pound dried cranberry beans"",""1 sprig fresh rosemary"",""1 sprig fresh thyme"",""1 tablespoon olive oil"",""1 teaspoon Italian seasoning"",""1/2 teaspoon red pepper flakes, or to taste"",""4 cups chicken broth"",""salt and ground black pepper to taste"",""water as needed""]",,https://www.allrecipes.com/thmb/JwV-8iUcZZPPN70QHl0Kc3UpBlQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9054305-b2fc0f0f5bd948bcb1aadce054a336d4.jpg
297,1154,2011,https://www.allrecipes.com/recipe/157915/grilled-salmon-steaks-italian-style/,Grilled Salmon Steaks Italian-Style Recipe - Allrecipes.com,"[""1 tablespoon dried Italian seasoning"",""1 tablespoon fresh lime juice"",""1 teaspoon crumbled dried thyme"",""1 teaspoon crushed dried rosemary"",""2 salmon steaks"",""salt and pepper to taste""]",,https://www.allrecipes.com/thmb/T5CX9G7M77e0Wz0xQb5EadHo6Ec=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/800396-c3457d08d3e24c0cb20a991eaa2fac73.jpg
298,1155,2012,https://www.allrecipes.com/recipe/231426/italian-pasta-sauce/,Italian Pasta Sauce Recipe - Allrecipes.com,"[""1 (28 ounce) can diced tomatoes"",""1 (6 ounce) can tomato paste"",""1 large onion, chopped"",""1 tablespoon olive oil"",""2 (28 ounce) cans tomato sauce"",""3 large cloves garlic, minced"",""3 tablespoons Italian seasoning"",""3 tablespoons chicken bouillon granules"",""3 tablespoons dried basil leaves"",""3/4 cup Merlot wine"",""salt and ground black pepper to taste""]",,
299,1156,2013,https://www.allrecipes.com/recipe/221968/italian-rice-croquettes/,Italian Rice Croquettes Recipe - Allrecipes.com,"[""1 cup dry bread crumbs for coating"",""1 cup water"",""1/2 cup marinara sauce"",""1/2 teaspoon salt"",""1/4 cup dry bread crumbs"",""2 cups grated Parmesan cheese"",""2 cups long grain white rice, uncooked"",""2 large eggs"",""2 pounds chicken giblets"",""2 tablespoons chopped fresh parsley"",""4 cups salted water"",""salt and freshly ground black pepper to taste"",""vegetable oil for frying""]",,https://www.allrecipes.com/thmb/45y3Jb-Ko3O3aDp_wNT5ifSY20s=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79450-ee3fe3fdbed54760b3667a28512deeb9.jpg
300,1157,2014,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,Gourmet Mushroom Risotto Recipe - Allrecipes.com,"[""1 1/2 cups Arborio rice"",""1 pound portobello mushrooms, thinly sliced"",""1 pound white mushrooms, thinly sliced"",""1/2 cup dry white wine"",""1/3 cup freshly grated Parmesan cheese"",""2 shallots, diced"",""3 tablespoons finely chopped chives"",""3 tablespoons olive oil, divided"",""4 tablespoons butter"",""6 cups chicken broth, divided"",""freshly ground black pepper to taste"",""sea salt to taste""]",,https://www.allrecipes.com/thmb/8BMEeCMGTQdV4x-O9QkKu0x4teM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1037669-7af636974aff415eb0926923c0614cc5.jpg
301,1158,2015,https://www.allrecipes.com/recipe/258760/torta-caprese-con-le-noci-italian-chocolate-cake/,Torta Caprese con le Noci (Italian Chocolate Cake) Recipe - Allrecipes.com,"[""1 (4 ounce) bar dark chocolate, chopped"",""1 cup ground walnuts"",""1 tablespoon baking powder"",""1 tablespoon butter"",""1/2 cup butter"",""1/2 cup white sugar"",""1/3 cup all-purpose flour"",""2 tablespoons white sugar"",""3 eggs, separated""]",,https://www.allrecipes.com/thmb/1BXuz-S1FDbBR7LHibUZUXX3vBc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/571250-8a2a983712654e36aa170298dd62ee86.jpg
302,1159,2016,https://www.allrecipes.com/recipe/235358/how-to-make-a-simple-meat-sauce/,How to Make a Simple Meat Sauce Recipe - Allrecipes.com,"[""1 (14.6 ounce) package penne pasta"",""1 (28 ounce) jar prepared pasta sauce"",""1 bunch green onions (white and pale green parts only), chopped"",""1 pinch red pepper flakes, or to taste"",""1 pound beef top round steak, diced"",""1 teaspoon shredded Parmigiano-Reggiano cheese, or to taste"",""1/2 cup beef broth"",""1/2 cup milk"",""1/2 teaspoon dried Italian herbs, or to taste"",""2 tablespoons olive oil"",""4 cloves garlic, minced"",""salt and freshly ground black pepper to taste""]",,https://www.allrecipes.com/thmb/nFCDV_v3o_Rnp3l9lDGMTxC1Uyk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/33114-f20a3d6540f34025af978afb90f82119.jpg
303,1160,2017,https://www.allrecipes.com/recipe/229205/lighter-basil-pesto/,Lighter Basil Pesto Recipe - Allrecipes.com,"[""1 tablespoon pine nuts"",""1/4 cup grated Parmesan cheese"",""1/4 cup part-skim ricotta cheese"",""2 cloves garlic"",""2 cups fresh basil"",""2 tablespoons vegetable broth, or as needed"",""2 teaspoons olive oil"",""salt and ground black pepper to taste""]",,
304,1161,2018,https://www.allrecipes.com/recipe/222351/mussels-in-a-fennel-and-white-wine-broth/,Mussels in a Fennel and White Wine Broth Recipe - Allrecipes.com,"[""1 1/2 tablespoons olive oil"",""1 bulb fennel, trimmed and thickly sliced"",""1 cup halved cherry tomatoes"",""1 pound mussels, cleaned and debearded"",""1 tablespoon olive oil"",""1/2 cup white wine"",""1/4 cup chopped fresh flat-leaf parsley"",""3 cloves garlic, thinly sliced""]",,https://www.allrecipes.com/thmb/pRPIyezM5Lpz9NFo9P2iKRv-9FU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2580214-63fb6ece460b4f839b71ebcd00915eeb.jpg
305,1162,2019,https://www.allrecipes.com/recipe/261282/sweet-potato-gnocchi-with-nduja-brown-butter-sauce/,Sweet Potato Gnocchi with 'Nduja Brown Butter Sauce Recipe - Allrecipes.com,"[""1 1/2 pounds potatoes, peeled and cubed"",""1 1/2 pounds sweet potatoes"",""1 1/4 cups all-purpose flour, or more as needed"",""1 egg"",""1 teaspoon olive oil"",""1/4 cup balsamic glaze"",""1/4 cup finely grated Parmigiano-Reggiano cheese"",""1/4 cup finely grated Parmigiano-Reggiano cheese, or to taste"",""15 leaves fresh sage"",""2 tablespoons balsamic vinegar"",""2 teaspoons salt"",""6 ounces 'nduja (spreadable Italian salami)"",""6 tablespoons unsalted butter"",""Gnocchi:"",""Sauce:"",""ground black pepper to taste""]",,https://www.allrecipes.com/thmb/LeoIb6sT_rT1e3Y-rbWyuwcijoE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2579861-b63eda8dbc144f309e6b43a0f6781ef1.jpg
306,1163,2020,https://www.allrecipes.com/recipe/216875/italian-meat-and-spinach-pie/,Italian Meat and Spinach Pie Recipe - Allrecipes.com,"[""1 (10 ounce) package frozen chopped spinach, thawed and well drained"",""1 (6 ounce) can sliced black olives, drained"",""1 (6 ounce) can tomato paste"",""1 1/2 cups shredded mozzarella cheese, divided"",""1 1/4 cups water"",""1 clove garlic, minced"",""1 cup chopped, seeded plum tomatoes"",""1 cup part-skim ricotta cheese"",""1 onion, chopped"",""1 recipe pastry for a 9-inch pie crust"",""1 teaspoon dried basil"",""1/2 pound ground beef"",""1/2 pound mild or hot turkey Italian sausage, casings removed"",""1/2 teaspoon dried oregano"",""1/2 teaspoon salt"",""10 ounces sliced fresh mushrooms"",""3/4 cup chopped red bell pepper""]",,https://www.allrecipes.com/thmb/4HEyrFxOlutvCCabtI1cbkyVj2E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1077066-7df6e2dbb3a449a2b40060329cb7784b.jpg
307,1164,2021,https://www.allrecipes.com/recipe/235859/red-wine-risotto/,Red Wine Risotto Recipe - Allrecipes.com,"[""1 1/2 ounces prosciutto"",""1 clove garlic, chopped"",""1 cup arborio rice"",""1 cup red wine"",""1 large shallot, minced"",""1 tablespoon chopped fresh thyme"",""1/2 cup arugula"",""1/3 cup freshly grated Parmesan cheese"",""2 chanterelle mushrooms, sliced"",""2 tablespoons olive oil"",""3 cups beef stock, or more as needed, divided"",""ground black pepper to taste""]",,
308,1165,2022,https://www.allrecipes.com/recipe/231060/rhode-island-style-pizza-strips-aka-bakery-pizza/,Rhode Island-Style Pizza Strips aka Bakery Pizza Recipe - Allrecipes.com,"[""1 (28 ounce) can crushed tomatoes"",""1 teaspoon salt"",""1/2 cup minced pepperoni (optional)"",""1/2 teaspoon freshly ground black pepper"",""1/4 cup olive oil"",""1/4 cup olive oil, divided"",""2 pounds prepared pizza dough"",""3 tablespoons grated Romano cheese"",""3 tablespoons white sugar"",""3/4 teaspoon dried oregano"",""3/4 teaspoon minced garlic""]",,https://www.allrecipes.com/thmb/3_LQ3IwboXsAsn7OyySKsZBdOHg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2433762-883bef4513184b6991d3993f0895b0c8.jpg
309,1166,2023,https://www.allrecipes.com/recipe/223359/eggplant-parmesan-with-easy-homemade-sauce/,Eggplant Parmesan With Easy Homemade Sauce Recipe - Allrecipes.com,"[""1 (6 ounce) can tomato paste"",""1 (8 ounce) package fresh mozzarella cheese, sliced"",""1 1/2 (6 ounce) cans water"",""1 clove garlic, crushed"",""1 eggplant - trimmed, peeled, and sliced 1/2-inch thick"",""1 pinch red pepper flakes, or to taste"",""1 teaspoon brown sugar"",""1/2 cup Italian-seasoned bread crumbs"",""1/2 cup olive oil"",""1/4 cup grated Parmesan cheese"",""1/4 teaspoon dried basil"",""1/4 teaspoon dried oregano"",""1/4 teaspoon dried parsley"",""3/4 cup grated Parmesan cheese"",""sea salt and ground black pepper to taste""]",,https://www.allrecipes.com/thmb/dU2zqExWP-oDlGdAKXX9v2juytw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/396942-d7e61befeb184368aed1b91db9a5d37c.jpg
310,1167,2024,https://www.allrecipes.com/recipe/175588/dead-bones-lossa-morte/,Dead Bones (L'Ossa Morte) Recipe - Allrecipes.com,"[""1 pound confectioners' sugar"",""2 1/2 cups all-purpose flour"",""2 1/2 teaspoons baking powder"",""2 1/2 teaspoons ground cloves"",""3 eggs, lightly beaten""]",,https://www.allrecipes.com/thmb/FVNkhnZLtGi4WIZQENdwco6HtuI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/754805-fc6a5571a499467c9175fde3ed554d62.jpg
311,1168,2025,https://www.allrecipes.com/recipe/17317/italian-special-sweet-fried-ravioli-cookies/,Italian Special Sweet Fried Ravioli Cookies Recipe - Allrecipes.com,"[""1 (1 ounce) square unsweetened chocolate"",""1 cup garbanzo beans, drained and pureed"",""1 cup white sugar"",""1 teaspoon ground cinnamon"",""1/3 cup confectioners' sugar for dusting"",""1/4 cup melted shortening"",""1/4 cup pureed dates"",""1/4 cup white sugar"",""1/4 teaspoon salt"",""2 1/2 cups all-purpose flour"",""2 cups shortening for frying"",""3 eggs"",""3/4 cup ground walnuts"",""4 (1 ounce) squares semisweet chocolate""]",,https://www.allrecipes.com/thmb/chwFr6q-U0qrTSlkOxPVGxs66_Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/994414-5daa214fcfec4fe986204705aa1707c9.jpg
312,1169,2026,https://www.allrecipes.com/recipe/245169/pumpkin-cannoli/,Pumpkin Cannoli Recipe - Allrecipes.com,"[""1 cup confectioners' sugar"",""1 tablespoon sprinkles, or as desired"",""1 teaspoon confectioners' sugar for dusting"",""1 teaspoon pumpkin pie spice"",""1/2 cup heavy whipping cream"",""1/2 cup ricotta cheese"",""1/4 cup instant vanilla pudding mix"",""12 large cannoli shells"",""3/4 cup canned pumpkin"",""4 ounces mascarpone cheese""]",,https://www.allrecipes.com/thmb/dmmjmwOB_xiJ1ycKvSgV6W7cwiE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/227265-2cb8570d6abc4dd2a45d405db09c11d0.jpg
313,1170,2027,https://www.allrecipes.com/recipe/13896/tofu-parmigiana/,Tofu Parmigiana Recipe - Allrecipes.com,"[""1 (12 ounce) package firm tofu"",""1 (8 ounce) can tomato sauce"",""1 clove garlic, minced"",""1/2 cup seasoned bread crumbs"",""1/2 teaspoon dried basil"",""2 tablespoons olive oil"",""2 teaspoons dried oregano, divided"",""4 ounces shredded mozzarella cheese"",""5 tablespoons grated Parmesan cheese"",""ground black pepper to taste"",""salt to taste""]",,https://www.allrecipes.com/thmb/5lcxb3Iz6x-4C4SMAw0VfSE1qmI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/21811-0eeca478e8a24ae5a329b99ea0f3bf62.jpg
314,1171,2028,https://www.allrecipes.com/recipe/142193/breaded-chicken-limone/,Breaded Chicken Limone Recipe - Allrecipes.com,"[""1 (10 ounce) package frozen Brussels sprouts, thawed and diced"",""1 (16 ounce) can navy beans, drained"",""1 cup all-purpose flour"",""1 tablespoon chopped fresh parsley, for garnish"",""1 tablespoon olive oil"",""1 tablespoon white sugar"",""1 teaspoon cayenne pepper"",""1 teaspoon salt"",""1/4 cup grated Parmesan cheese"",""2 cups bread crumbs"",""2 eggs, lightly beaten"",""2 tablespoons all-purpose flour"",""2 tablespoons grated Parmesan cheese for topping"",""2 tablespoons lemon juice"",""3 cloves garlic, minced"",""3/4 cup water"",""4 skinless, boneless chicken breast halves - pounded to 1/2 inch thickness"",""4 tablespoons butter, divided"",""ground black pepper to taste"",""salt and pepper to taste""]",,https://www.allrecipes.com/thmb/AMLpMoPp845rn6sCuqIKwd0yoR4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5009263-47f91b08c08e4a9e84f6fa1fb8630db6.jpg
315,1172,2029,https://www.allrecipes.com/recipe/12761/stephans-broiled-salmon-pesto/,Stephan's Broiled Salmon Pesto Recipe - Allrecipes.com,"[""1 1/2 cups pesto"",""1/2 cup white wine"",""2 lemons"",""2 pounds salmon fillets""]",,
316,1173,2030,https://www.allrecipes.com/recipe/221545/marsala-cream-chicken-with-asparagus/,Marsala Cream Chicken with Asparagus Recipe - Allrecipes.com,"[""1 (3 pound) rotisserie chicken, bones removed and meat cut into bite-size pieces"",""1 (8 ounce) package penne pasta"",""1 cup Marsala wine"",""1 cup bite-sized pieces fresh asparagus"",""1 cup chicken broth"",""1 cup sliced baby portabella mushrooms"",""1 shallot, minced"",""1 tablespoon all-purpose flour"",""1 tablespoon softened butter"",""1/4 cup chopped sun-dried tomatoes"",""1/4 cup grated Parmesan cheese (optional)"",""2 tablespoons butter"",""3 tablespoons heavy whipping cream""]",,https://www.allrecipes.com/thmb/MlnoWe9MClVhH7IvSOhEDD7xoGM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/510843-b7080af5dc274e6e8f571cd873bd0b41.jpg
317,1174,2031,https://www.allrecipes.com/recipe/238853/baked-italian-egg-zucchini-and-scallion-frittata/,"Baked Italian Egg, Zucchini, and Scallion Frittata Recipe - Allrecipes.com","[""1 cup shredded zucchini"",""1 small yellow onion, or to taste, grated"",""1 teaspoon dried basil"",""1 teaspoon onion powder"",""1 teaspoon sea salt"",""1/2 cup almond flour"",""2 cloves garlic, minced"",""2 green onions, thinly sliced, or to taste"",""2 tablespoons coconut oil, melted"",""3/4 teaspoon freshly ground black pepper"",""6 large eggs""]",,https://www.allrecipes.com/thmb/9wt7J3VD48Y6G8gZZxfTOOrciBE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/414771-4516f530e5a94a07bae9263b1e483983.jpg
318,1175,2032,https://www.allrecipes.com/recipe/222680/bon-appetits-meatballs/,Bon Appetit's Meatballs Recipe - Allrecipes.com,"[""1 (32 ounce) carton low-sodium chicken broth"",""1 1/2 pounds coarsely ground pork"",""1 1/2 pounds ground beef chuck"",""1 1/2 pounds ground beef sirloin"",""1 1/2 pounds sweet Italian sausage without fennel, casings removed"",""1 cup packed fresh Italian parsley leaves"",""1 whole head garlic, minced"",""1/2 loaf day-old (hard) Italian bread, torn into chunks"",""1/4 cup extra-virgin olive oil"",""2 tablespoons unsalted butter"",""4 large eggs, beaten"",""8 ounces Pecorino Romano cheese (such as Locatelli®), grated""]",,https://www.allrecipes.com/thmb/tdetHy7cZ4lIJxSwMLn02tbJBqw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6045367-7c670c0b275d488ebafddfac97560cf0.jpg
319,1176,2033,https://www.allrecipes.com/recipe/214369/grammys-overnight-lasagna/,Grammy's Overnight Lasagna Recipe - Allrecipes.com,"[""1 (16 ounce) package cottage cheese"",""1 (30 ounce) jar marinara sauce"",""1 1/2 pounds ground beef"",""1 teaspoon salt"",""1/2 cup grated Parmesan cheese"",""12 lasagna noodles"",""12 ounces grated mozzarella cheese"",""3/4 cup water""]",,
320,1177,2034,https://www.allrecipes.com/recipe/228775/lemon-artichokes-and-eggs/,Lemon Artichokes and Eggs Recipe - Allrecipes.com,"[""1 clove garlic, chopped"",""1 egg, beaten"",""1 lemon, juiced"",""1 pinch ground black pepper"",""1 tablespoon chopped fresh mint"",""1/4 pinch salt"",""2 tablespoons olive oil"",""3 whole artichokes""]",,https://www.allrecipes.com/thmb/TVAG0uqHfFktIkFe_WItBtWh1A0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/136128-14f46a99487d4bdeb2af922133329281.jpg
321,1178,2035,https://www.allrecipes.com/recipe/54875/al-capone-roast/,Al Capone Roast Recipe - Allrecipes.com,"[""1 (4 ounce) can finely chopped black olives (optional)"",""1 cup minced fresh mushrooms (optional)"",""1 tablespoon Italian seasoning, divided"",""1 teaspoon garlic powder, or to taste"",""1 teaspoon steak seasoning"",""1/4 cup olive oil"",""10 slices mozzarella cheese"",""10 slices pepperoni sausage"",""3 pounds flank steak, pounded thin for easy rolling"",""6 slices mortadella"",""8 slices prosciutto""]",,
322,1179,2036,https://www.allrecipes.com/recipe/98383/sun-dried-tomato-chicken/,Sun-Dried Tomato Chicken Recipe - Allrecipes.com,"[""1 (12 ounce) jar roasted red peppers, drained and chopped"",""1 (9 ounce) jar sun-dried tomato pesto"",""1 cup chopped fresh basil"",""1 cup heavy cream"",""1 pound dry penne pasta"",""1 teaspoon cayenne pepper"",""2 tablespoons olive oil"",""4 cloves garlic, minced"",""4 skinless, boneless chicken breast halves - cut into 1 1/2 inch pieces""]",,https://www.allrecipes.com/thmb/3Xe0ZkRrtd-NIleD1rKTLeGlp0A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/41021-2de80dc8b13148f98d86448339690996.jpg
323,1180,2037,https://www.allrecipes.com/recipe/8993/caper-chicken-cacciatore/,Caper Chicken Cacciatore Recipe - Allrecipes.com,"[""1 (10.75 ounce) can condensed cream of mushroom soup"",""1 (14.5 ounce) can stewed tomatoes"",""1 (4 pound) chicken, cut into pieces"",""1 cup white wine"",""1/2 cup fresh sliced mushrooms"",""1/4 cup black olives"",""1/4 cup olive oil"",""1/4 cup pitted green olives"",""2 onions, thinly sliced"",""2 tablespoons capers"",""8 ounces pepperoni sausage, sliced"",""salt and pepper to taste""]",,https://www.allrecipes.com/thmb/QUM7y4HgEPnDjXQSJCAbDPQhQrk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/188018-cb75771bee22492f8bd5e07728ec320b.jpg
324,1181,2038,https://www.allrecipes.com/recipe/12055/sicilian-ragu/,Sicilian Ragu Recipe - Allrecipes.com,"[""1 (15 ounce) can baby peas"",""1 bay leaf"",""1 cup water"",""1 onion, chopped"",""1 pound ground pork"",""1 pound lean ground beef"",""1 tablespoon olive oil"",""2 (14.5 ounce) cans diced tomatoes"",""2 carrots, diced"",""4 cloves garlic, minced"",""salt to taste""]",,https://www.allrecipes.com/thmb/XO5yWhyxl5L9-n21fAIy_QBSszU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6600495-chicken-marbella-PASSANO_5040-4x3-65719d072eb8426c8a7f08a290fa758f.jpg
325,1182,2039,https://www.allrecipes.com/recipe/26274/jeannes-slow-cooker-spaghetti-sauce/,Jeanne's Slow Cooker Spaghetti Sauce Recipe - Allrecipes.com,"[""1 (10 ounce) can tomato sauce"",""1 (28 ounce) can crushed tomatoes"",""1 (28 ounce) can diced tomatoes"",""1 (6 ounce) can tomato paste"",""1 1/2 teaspoons dried basil"",""1 small green bell pepper, minced"",""1 teaspoon dried marjoram"",""1/2 pound extra lean ground beef"",""1/2 pound extra-lean ground turkey breast"",""1/2 pound turkey kielbasa, chopped"",""1/2 teaspoon dried oregano"",""1/4 cup extra light olive oil"",""15 whole black peppercorns"",""2 teaspoons dried thyme"",""3 cloves garlic, pressed"",""3 onions, chopped"",""5 bay leaves"",""6 yellow squash, diced""]",,https://www.allrecipes.com/thmb/9wCmrnOu2mMgVRhLskWOjtEq4Qw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7983282-braised-pork-ragu-Sugea-4x3-1-168586ca15524e15a7012009776e2235.jpg
326,1183,2040,https://www.allrecipes.com/recipe/13268/mediterranean-fish-soup/,Mediterranean Fish Soup Recipe - Allrecipes.com,"[""1 (14.5 ounce) can diced tomatoes, drained"",""1 (8 ounce) can tomato sauce"",""1 onion, chopped"",""1 pound cod fillets, cubed"",""1 pound medium shrimp - peeled and deveined"",""1 teaspoon dried basil"",""1/2 cup dry white wine"",""1/2 cup orange juice"",""1/2 green bell pepper, chopped"",""1/4 cup sliced black olives"",""1/4 teaspoon fennel seed, crushed"",""1/8 teaspoon ground black pepper"",""2 (14 ounce) cans chicken broth"",""2 1/2 ounces canned mushrooms"",""2 bay leaves"",""2 cloves garlic, minced""]",,https://www.allrecipes.com/thmb/Z8ZypSm-5Sj-V1HKu-XtmFCSSI8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4580067-5f131b618aec46918d6a6494d5520ce4.jpg
327,1184,2041,https://www.allrecipes.com/recipe/200283/spinach-basil-pesto/,Spinach Basil Pesto Recipe - Allrecipes.com,"[""1 1/2 cups baby spinach leaves"",""1 tablespoon fresh lemon juice"",""1/2 cup extra-virgin olive oil"",""1/2 cup grated Parmesan cheese"",""1/2 cup toasted pine nuts"",""1/2 teaspoon freshly ground black pepper"",""1/2 teaspoon lemon zest"",""3/4 cup fresh basil leaves"",""3/4 teaspoon kosher salt"",""4 cloves garlic, peeled and quartered""]",,
328,1185,2042,https://www.allrecipes.com/recipe/133722/sausage-stuffed-eggplant/,Sausage-Stuffed Eggplant Recipe - Allrecipes.com,"[""1 (1 1/2 pound) eggplant, halved lengthwise"",""1 cup mozzarella cheese, divided"",""1 egg, beaten"",""1 tablespoon olive oil"",""1/2 pound bulk Italian sausage"",""1/4 teaspoon dried Italian seasoning"",""1/4 teaspoon garlic powder"",""1/8 teaspoon black pepper"",""2 cups spaghetti sauce, divided"",""2 tablespoons dry bread crumbs""]",,https://www.allrecipes.com/thmb/IXNILdvzu75ViyLGqCTRueclAnM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3168689-f16974d5189f4246aa0c8d3e7d9431da.jpg
329,1186,2043,https://www.allrecipes.com/recipe/25307/sun-dried-tomato-pesto/,Sun-Dried Tomato Pesto Recipe - Allrecipes.com,"[""1 tablespoon chopped garlic"",""1 tablespoon tomato paste"",""1/2 cup grated Parmesan cheese"",""1/2 cup olive oil"",""1/3 cup crushed tomatoes"",""1/4 cup balsamic vinegar"",""1/4 cup chopped pine nuts"",""1/4 cup red wine"",""2 tablespoons chopped fresh basil"",""2 tablespoons chopped fresh parsley"",""3 tablespoons chopped onion"",""4 ounces sun-dried tomatoes"",""salt to taste""]",,https://www.allrecipes.com/thmb/t_2SaT6ycpjc-3kJBU6tMQm_KxM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1014080-7e9ed67453634c6b95db29d69ffa3959.jpg
330,1187,2044,https://www.allrecipes.com/recipe/48932/italian-beef-sandwiches/,Italian Beef Sandwiches Recipe - Allrecipes.com,"[""1 cup water"",""1 tablespoon coarsely ground black pepper"",""1 tablespoon crushed red pepper"",""1 tablespoon dried oregano"",""1 tablespoon salt"",""4 pounds boneless rump roast"",""6 cloves garlic, slivered""]",,https://www.allrecipes.com/thmb/zS2u72yLeQ-EAo3X_IFubGKqjD0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3603714-9e3ec08e45194e0f97d8638d22204ed4.jpg
331,1188,2045,https://www.allrecipes.com/recipe/18418/spring-risotto/,Spring Risotto Recipe - Allrecipes.com,"[""1 1/2 cups uncooked Arborio rice"",""1 bulb fennel, diced"",""1 onion, diced"",""1 small red bell pepper, diced"",""1 tablespoon fresh lemon juice, or to taste"",""1/2 cup dry white wine"",""1/2 teaspoon ground coriander"",""1/3 cup grated Parmesan cheese"",""2 tablespoons chopped fresh rosemary (optional)"",""2 teaspoons grated lemon zest"",""3 1/2 cups hot vegetable stock"",""3 cloves garlic, minced"",""3 tablespoons butter"",""3 tablespoons chopped fresh mint leaves"",""3 tablespoons chopped fresh parsley"",""3 tablespoons olive oil"",""salt and pepper to taste""]",,https://www.allrecipes.com/thmb/TZevjvUPXS7klvQDn3UwtlWsaAI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3513597-ae1513c5d465472ebc29c978b13bfda3.jpg
332,1189,2046,https://www.allrecipes.com/recipe/49967/braccialoni/,Braccialoni Recipe - Allrecipes.com,"[""1 (16 ounce) package uncooked spaghetti"",""1 (2 pound) boneless round steak"",""1 (32 ounce) jar spaghetti sauce"",""1 tablespoon olive oil"",""1/2 cup Italian seasoned bread crumbs"",""2 hard-cooked eggs, chopped"",""2 tablespoons olive oil"",""8 ounces thinly sliced prosciutto""]",,https://www.allrecipes.com/thmb/5mWqwJLA07CNlutwxayaqMD5BN8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/912933-f3f379910e68406e8ff8139a5af0f6cf.jpg
333,1190,2047,https://www.allrecipes.com/recipe/214876/dads-escarole-and-bean-soup/,Dad's Escarole and Bean Soup Recipe - Allrecipes.com,"[""1 (16 ounce) can diced tomatoes"",""1 onion, diced"",""1 pound torn escarole"",""3 (15 ounce) cans cannellini beans, drained and rinsed"",""3 tablespoons olive oil"",""6 cloves garlic, minced"",""6 cubes chicken bouillon"",""6 cups water"",""salt and pepper to taste""]",,https://www.allrecipes.com/thmb/DYzyUJMK31CjHY-8_dW5ZW49yvI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3290771-2f96a8d5fa624f84b3a599dc2668003b.jpg
