,Unnamed: 0,recipe_urls,recipe_name,ingredients
2082,2939,https://www.allrecipes.com/recipe/73021/summer-squash-chicken-alfredo/,Summer Squash Chicken Alfredo Recipe - Allrecipes.com,"[""1 (8 ounce) package uncooked rigatoni pasta"",""1 cup Alfredo sauce"",""1 small yellow squash, sliced"",""1 small zucchini, sliced"",""1 tablespoon vegetable oil"",""1/4 cup milk"",""1/4 cup sliced almonds"",""2 skinless, boneless chicken breast halves"",""2 tablespoons garlic, minced"",""3 tablespoons Parmesan cheese"",""6 slices bacon"",""6 sun-dried tomatoes, softened and chopped""]"
2083,2940,https://www.allrecipes.com/recipe/137946/prawn-and-pine-nut-risotto/,Prawn and Pine Nut Risotto Recipe - Allrecipes.com,"[""1 carrot, cut into thin strips"",""1 large red chile pepper, minced"",""1 onion, finely chopped"",""1 quart reduced-sodium chicken broth, warmed"",""1/2 cup white wine"",""1/3 cup pine nuts"",""1/4 cup chile-garlic flavored butter"",""1/4 cup sliced black olives"",""12 ounces medium shrimp, peeled and deveined, tails left on"",""2 cups Arborio rice"",""2 tablespoons olive oil"",""ground black pepper to taste""]"
2084,2941,https://www.allrecipes.com/recipe/213639/salmon-and-asparagus-with-penne-and-light-cream-sauce/,Salmon and Asparagus with Penne and Light Cream Sauce Recipe - Allrecipes.com,"[""1 1/2 cups heavy cream"",""1 pinch salt (optional)"",""1 pinch salt, or to taste (optional)"",""1 teaspoon olive oil"",""1/2 cup cut fresh asparagus (1 inch pieces), or as needed"",""1/2 cup uncooked penne pasta, or as needed"",""1/2 pound salmon fillet"",""1/4 cup freshly grated Parmesan cheese, or to taste"",""1/4 cup olive oil"",""1/4 teaspoon dried dill weed"",""1/4 teaspoon salt"",""1/4 teaspoon white pepper"",""2 cloves garlic, minced, or to taste"",""2 slices fresh lemon""]"
2085,2942,https://www.allrecipes.com/recipe/228649/lasagna-roll-ups-ii/,Lasagna Roll Ups II  Recipe - Allrecipes.com,"[""1 (12 ounce) package shredded mozzarella cheese, or as needed"",""1 (15 ounce) container ricotta cheese"",""1 (26 ounce) jar chunky tomato sauce (such as Ragu(R))"",""1 egg, beaten"",""1 pound ground beef"",""1/2 teaspoon dried oregano"",""1/2 teaspoon garlic powder"",""1/4 cup grated Parmesan cheese"",""1/4 white onion, chopped"",""18 lasagna noodles"",""2 tablespoons chopped fresh parsley"",""3 tablespoons white sugar"",""3/4 cup grated Parmesan cheese""]"
2086,2943,https://www.allrecipes.com/recipe/45710/italian-meat-sauce-ii/,Italian Meat Sauce II Recipe - Allrecipes.com,"[""1 cup bread crumbs"",""1 egg"",""1 pound ground beef chuck"",""1 white onion, diced"",""1/2 pound hot Italian sausage"",""1/2 pound mild Italian sausage"",""1/2 pound pork neck bones"",""1/4 cup red wine (optional)"",""2 (28 ounce) cans crushed tomatoes"",""2 (28 ounce) cans whole peeled tomatoes"",""2 teaspoons garlic powder, divided"",""3 cloves garlic, crushed"",""3 tablespoons milk"",""3/4 cup chopped Italian flat leaf parsley, divided"",""4 tablespoons extra virgin olive oil, divided"",""salt and pepper to taste""]"
2087,2944,https://www.allrecipes.com/recipe/22776/restaurant-style-lasagna/,Restaurant Style Lasagna Recipe - Allrecipes.com,"[""1 1/2 cups mozzarella cheese, shredded"",""1 1/2 teaspoons dried basil"",""1/2 pound lean ground beef"",""1/2 teaspoon garlic powder"",""1/4 cup grated Parmesan cheese"",""2 1/2 cups ricotta cheese"",""2 1/2 teaspoons dried oregano"",""2 eggs, beaten"",""2 teaspoons white sugar"",""3 (6.5 ounce) cans tomato sauce"",""9 lasagna noodles"",""salt and pepper to taste""]"
2088,2945,https://www.allrecipes.com/recipe/21020/stromboli-bites/,Stromboli Bites Recipe - Allrecipes.com,"[""1 (1 pound) loaf frozen bread dough"",""1 tablespoon prepared Dijon-style mustard"",""1 tablespoon yellow mustard"",""1 teaspoon dried basil"",""1 teaspoon dried oregano"",""1/2 pound Italian sausage"",""1/3 cup cornmeal"",""4 slices processed American cheese"",""4 slices provolone cheese"",""5 slices cooked ham"",""6 slices pepperoni sausage"",""6 slices salami""]"
2089,2946,https://www.allrecipes.com/recipe/11866/pasta-e-fagioli-i/,Pasta e Fagioli I Recipe - Allrecipes.com,"[""1 (28 ounce) can crushed tomatoes"",""1 bay leaf"",""1 carrot, minced"",""1 cup chopped ham"",""1 cup dry cannellini beans, soaked"",""1 onion, minced"",""1 pinch ground black pepper"",""1 stalk celery, chopped"",""1 tablespoon chopped fresh thyme"",""2 cloves garlic, minced"",""2 tablespoons olive oil"",""2/3 cup seashell pasta"",""4 cups beef stock""]"
2090,2947,https://www.allrecipes.com/recipe/12531/pignoli-nut-pie/,Pignoli Nut Pie Recipe - Allrecipes.com,"[""1 (9 inch) pie shell"",""1 1/2 teaspoons vanilla extract"",""1 tablespoon all-purpose flour"",""1 tablespoon heavy whipping cream"",""1/2 cup white sugar"",""2 eggs, beaten"",""3/4 cup packed brown sugar"",""3/4 cup pignoli nuts"",""8 tablespoons unsalted butter, melted""]"
2091,2948,https://www.allrecipes.com/recipe/104518/italian-ricotta-cheesecake/,Italian Ricotta Cheesecake Recipe - Allrecipes.com,"[""1 (1.5 fluid ounce) jigger whiskey, optional"",""1 cup white sugar"",""1 teaspoon grated orange zest"",""1 teaspoon ground cinnamon"",""1 teaspoon vanilla extract"",""3 pounds ricotta cheese"",""9 eggs""]"
2092,2949,https://www.allrecipes.com/recipe/222705/italian-spinach-sausage-pie/,Italian Spinach Sausage Pie Recipe - Allrecipes.com,"[""1 (10 ounce) package frozen chopped spinach, thawed and squeezed dry"",""1 double crust ready-to-use pie crust"",""1 pound bulk Italian sausage"",""1 tablespoon water"",""1/2 teaspoon salt"",""1/8 teaspoon garlic powder"",""1/8 teaspoon ground black pepper"",""3/4 cup ricotta cheese"",""5 cups shredded mozzarella cheese"",""6 eggs""]"
2093,2950,https://www.allrecipes.com/recipe/246306/sarahs-slow-cooker-chicken-cacciatore/,Sarah's Slow Cooker Chicken Cacciatore Recipe - Allrecipes.com,"[""1 (14 ounce) can chicken broth"",""1 (14 ounce) can diced tomatoes"",""1 (4.5 ounce) can sliced mushrooms, drained"",""1 1/2 pounds bone-in chicken thighs"",""1 cup shredded Parmesan cheese"",""1 cup shredded Romano cheese"",""1 tablespoon cornstarch"",""1/4 teaspoon dried thyme"",""12 ounces uncooked whole wheat penne pasta""]"
2094,2951,https://www.allrecipes.com/recipe/258022/zucchini-ravioli-with-minced-beef-and-feta-filling/,Zucchini Ravioli with Minced Beef and Feta Filling Recipe - Allrecipes.com,"[""1 (15 ounce) can tomato sauce"",""1 (4 ounce) can tomato sauce"",""1 (4 ounce) package feta cheese, crumbled"",""1 chile pepper, chopped"",""1 clove garlic, chopped"",""1 onion, diced"",""1 pound extra-lean ground beef"",""1 tablespoon coconut oil"",""1 teaspoon ground black pepper"",""1 teaspoon ground coriander"",""1 teaspoon ground cumin"",""1 teaspoon ground turmeric"",""2 tablespoons chopped fresh basil (optional)"",""2 tablespoons grated Parmesan cheese (optional)"",""2 zucchini, or more to taste"",""Filling:"",""Ravioli:""]"
2095,2952,https://www.allrecipes.com/recipe/69655/smoked-salmon-tortellini-with-bechamel-sauce/,Smoked Salmon Tortellini with Bechamel Sauce Recipe - Allrecipes.com,"[""1 1/4 cups milk"",""1 bay leaf"",""1 pinch ground nutmeg"",""1 pound smoked salmon, chopped"",""1 red bell pepper, chopped"",""1/2 pound fresh asparagus, trimmed and quartered"",""1/4 cup butter"",""1/4 small onion"",""10 ounces fresh mushrooms, sliced"",""2 (9 ounce) packages cheese tortellini"",""2 tablespoons all-purpose flour"",""2 whole cloves""]"
2096,2953,https://www.allrecipes.com/recipe/70051/italian-sausage-delight/,Italian Sausage Delight! Recipe - Allrecipes.com,"[""1 (16 ounce) package penne pasta"",""1 (4 ounce) can mushrooms, drained"",""1 green bell pepper, seeded and diced"",""1 large onion, chopped"",""1 red bell peppers, seeded and diced"",""1/2 cup Italian salad dressing"",""1/4 cup grated Parmesan cheese for topping"",""6 (3.5 ounce) links hot Italian sausage""]"
2097,2954,https://www.allrecipes.com/recipe/50901/best-darn-minestrone-soup-around/,Best Darn Minestrone Soup Around Recipe - Allrecipes.com,"[""1 (16 ounce) package frozen chopped spinach"",""1 1/2 cups chopped onions"",""1 cup canned garbanzo beans, drained"",""1 cup uncooked elbow macaroni"",""1 teaspoon dried basil"",""1 teaspoon ground black pepper"",""1/2 cup grated Parmesan cheese"",""1/2 cup grated Parmesan cheese for topping"",""1/2 teaspoon salt"",""2 (14.5 ounce) cans whole peeled tomatoes, with liquid"",""2 (16 ounce) cans kidney beans, with liquid"",""2 tablespoons tomato paste"",""4 (14 ounce) cans chicken broth"",""4 (15 ounce) cans mixed vegetables, with liquid"",""4 1/4 teaspoons garlic powder"",""4 cups heavy cream"",""4 teaspoons dried parsley"",""8 tablespoons butter""]"
2098,2955,https://www.allrecipes.com/recipe/259021/blue-cheese-stuffed-garlic-bread/,Blue Cheese-Stuffed Garlic Bread Recipe - Allrecipes.com,"[""1 (4 ounce) package garlic cream cheese"",""1 1/2 cups shredded Italian cheese blend"",""1 cup finely crumbled Gorgonzola cheese"",""1 loaf artisanal-style Italian bread, cut in half lengthwise"",""2 tablespoons Italian seasoning"",""4 cloves garlic, crushed""]"
2099,2956,https://www.allrecipes.com/recipe/218798/lite-italian-salad-dressing/,Lite Italian Salad Dressing Recipe - Allrecipes.com,"[""1 tablespoon white sugar"",""1 teaspoon salt"",""1/2 cup apple cider vinegar"",""1/2 cup extra virgin olive oil"",""1/4 teaspoon dried oregano"",""1/4 teaspoon ground black pepper"",""3 fluid ounces corn oil""]"
2100,2957,https://www.allrecipes.com/recipe/229557/garlic-sausage-and-pasta-in-a-bechamel-sauce/,Garlic Sausage and Pasta in a Bechamel Sauce Recipe - Allrecipes.com,"[""1 (12 ounce) package garlic chicken sausage (such as al fresco(R) All Natural Roasted Garlic Chicken Sausage), sliced"",""1 (16 ounce) package corkscrew-shaped pasta (fusilli)"",""1 cup all-purpose flour"",""1/2 cup butter"",""1/4 teaspoon ground nutmeg"",""2 egg yolks"",""4 cups milk"",""salt to taste"",""white pepper to taste""]"
2101,2958,https://www.allrecipes.com/recipe/162652/cucumber-and-ham-antipasto/,Cucumber and Ham Antipasto Recipe - Allrecipes.com,"[""1/2 cup Italian-style salad dressing"",""1/2 pound cubed ham"",""1/2 pound fresh mozzarella cheese, cubed"",""10 cherry tomatoes, quartered"",""10 pitted kalamata olives"",""2 cucumbers - peeled, seeded, and cubed""]"
2102,2959,https://www.allrecipes.com/recipe/172661/old-fashioned-italian-zucchini-fritters/,Old-Fashioned Italian Zucchini Fritters Recipe - Allrecipes.com,"[""1 1/2 cups all-purpose flour"",""1 teaspoon salt"",""1 zucchini, diced"",""1/2 teaspoon ground black pepper"",""1/4 cup chopped fresh basil"",""2 cups vegetable oil for frying"",""3 tablespoons grated Parmesan cheese"",""3 zucchinis, shredded"",""6 eggs""]"
2103,2960,https://www.allrecipes.com/recipe/237309/homemade-italian-red-sauce/,Homemade Italian Red Sauce Recipe - Allrecipes.com,"[""1 (16 ounce) can tomato paste"",""1 large onion, minced"",""1 teaspoon baking soda"",""1 teaspoon white sugar"",""1/2 cup olive oil"",""1/4 cup chopped fresh basil"",""2 (32 ounce) cans crushed diced tomatoes"",""3 cloves garlic, minced"",""4 cups water"",""salt and ground black pepper to taste""]"
2104,2961,https://www.allrecipes.com/recipe/237164/annas-easter-ham-pie/,Anna's Easter Ham Pie Recipe - Allrecipes.com,"[""1 (8 ounce) package fresh basket cheese, chopped"",""1 pound ricotta cheese"",""1 pound roasted ham, chopped"",""1/2 cup grated Parmesan cheese"",""1/2 pound Italian-style ham, chopped"",""1/4 cup milk"",""1/4 cup white wine"",""2 prepared pie crusts"",""2 tablespoons prepared mustard"",""4 eggs, beaten"",""salt and ground black pepper to taste""]"
2105,2962,https://www.allrecipes.com/recipe/19903/pastia/,Pastia Recipe - Allrecipes.com,"[""1 1/2 cups white sugar"",""1 ounce anise extract"",""1 pint heavy cream"",""1 quart milk"",""1/2 cup butter"",""1/2 pound thin egg noodles, cooked"",""12 eggs"",""3 tablespoons vanilla extract"",""8 ounces ricotta cheese""]"
2106,2963,https://www.allrecipes.com/recipe/59889/prosciutto-cups/,Prosciutto Cups Recipe - Allrecipes.com,"[""1 cup frozen chopped spinach, thawed and squeezed dry"",""1 cup ricotta cheese"",""1/2 pound thinly sliced prosciutto"",""3 cloves garlic, minced""]"
2107,2964,https://www.allrecipes.com/recipe/24775/roasted-garlic-mashed-potatoes/,Roasted Garlic Mashed Potatoes Recipe - Allrecipes.com,"[""1 medium head garlic"",""1 tablespoon olive oil"",""1/2 cup milk"",""2 pounds russet potatoes, peeled and quartered"",""4 tablespoons butter, softened"",""salt and pepper to taste""]"
2108,2965,https://www.allrecipes.com/recipe/19392/italian-casserole/,Italian Casserole Recipe - Allrecipes.com,"[""1 (12 ounce) package process sharp cheddar cheese singles"",""1 (28 ounce) can whole peeled tomatoes, chopped"",""1 (6 ounce) can tomato paste"",""1 onion, chopped"",""1 tablespoon dried parsley"",""1 teaspoon salt"",""1/2 teaspoon garlic salt"",""3/4 pound lean ground beef"",""8 ounces wide egg noodles"",""black pepper to taste""]"
2109,2966,https://www.allrecipes.com/recipe/8948/italian-chicken-marinade/,Italian Chicken Marinade Recipe - Allrecipes.com,"[""1 (16 ounce) bottle Italian-style salad dressing"",""1 teaspoon garlic powder"",""1 teaspoon salt"",""4 skinless, boneless chicken breast halves""]"
2110,2967,https://www.allrecipes.com/recipe/237895/easy-turkey-meatballs/,Easy Turkey Meatballs Recipe - Allrecipes.com,"[""1 1/2 cloves garlic, finely chopped"",""1 1/2 tablespoons finely chopped fresh parsley"",""1/2 pound ground turkey"",""1/4 pound turkey Italian sausages, casings removed"",""2 1/2 tablespoons 1% milk"",""2 1/2 tablespoons grated Parmesan cheese"",""2 slices white bread, torn into pieces"",""cooking spray"",""salt and ground black pepper to taste""]"
2111,2968,https://www.allrecipes.com/recipe/24185/italian-sausage-dip/,Italian Sausage Dip Recipe - Allrecipes.com,"[""1 (16 ounce) container sour cream"",""1 (8 ounce) package cream cheese"",""1 pound ground Italian sausage"",""2 (4 ounce) cans chopped green chile peppers"",""2 chopped green bell peppers"",""2 onions, chopped"",""2 tomatoes, chopped""]"
2112,2969,https://www.allrecipes.com/recipe/25701/italian-beer-marinated-chicken/,Italian Beer Marinated Chicken Recipe - Allrecipes.com,"[""1 (12 fluid ounce) can beer"",""1 cup Italian-style salad dressing"",""3 pounds skinless, boneless chicken breast halves""]"
2113,2970,https://www.allrecipes.com/recipe/14466/restaurant-style-italian-salad-dressing/,Restaurant-Style Italian Salad Dressing Recipe - Allrecipes.com,"[""1 clove garlic, minced"",""1 cup Italian-style salad dressing"",""1 tablespoon white sugar"",""1/2 teaspoon dried basil"",""1/2 teaspoon dried oregano""]"
2114,2971,https://www.allrecipes.com/recipe/192171/15-year-old-pesto-sauce/,15-Year-Old Pesto Sauce Recipe - Allrecipes.com,"[""1 cup grated Parmesan cheese"",""1 cup olive oil"",""1 dash nutmeg"",""1 teaspoon salt"",""1/2 cup pine nuts"",""2 cloves garlic, crushed"",""2 cups fresh basil leaves""]"
2115,2972,https://www.allrecipes.com/recipe/229452/tuscan-flank-steak/,Tuscan Flank Steak Recipe - Allrecipes.com,"[""1 (1 1/2-pound) flank steak, trimmed of excess fat"",""1 pinch salt"",""1 sprig fresh rosemary"",""1 teaspoon coarsely ground black pepper"",""1 teaspoon minced fresh rosemary"",""1/2 cup chopped fresh rosemary"",""1/2 teaspoon red pepper flakes"",""1/2 teaspoon salt"",""1/3 cup extra virgin olive oil"",""1/3 cup olive oil"",""1/4 cup lemon juice"",""1/8 teaspoon red pepper flakes"",""2 teaspoons lemon zest"",""3 tablespoons lemon juice"",""6 cloves garlic""]"
2116,2973,https://www.allrecipes.com/recipe/217196/creamy-white-chicken-and-artichoke-lasagna/,Creamy White Chicken and Artichoke Lasagna Recipe - Allrecipes.com,"[""1 (14 ounce) can artichoke hearts, chopped"",""1 (8 ounce) package KRAFT Shredded Mozzarella Cheese with a Touch of PHILADELPHIA, divided"",""1 cup milk"",""1/2 cup KRAFT Grated Parmesan Cheese"",""1/2 cup chopped sun-dried tomatoes"",""1/2 teaspoon garlic powder"",""1/4 cup basil, chopped"",""12 lasagna noodles, cooked"",""2 (8 ounce) packages PHILADELPHIA Cream Cheese, softened"",""2 cups boneless skinless chicken breast, cooked and shredded""]"
2117,2974,https://www.allrecipes.com/recipe/90299/tomato-pepper-sauce/,Tomato Pepper Sauce Recipe - Allrecipes.com,"[""1 onion, coarsely chopped"",""1 teaspoon minced garlic"",""2 large red bell peppers, seeded and diced"",""4 large tomatoes"",""salt and pepper to taste""]"
2118,2975,https://www.allrecipes.com/recipe/18024/maryannes-pasta-primavera/,Maryanne's Pasta Primavera Recipe - Allrecipes.com,"[""1 (8 ounce) container sour cream"",""1 (8 ounce) package angel hair pasta"",""1 cube vegetable bouillon"",""1 cup peeled and diced potatoes"",""1 cup peeled and sliced carrots"",""1 cup water"",""1/2 cup green beans"",""1/2 cup minced onion"",""1/4 teaspoon crushed red pepper flakes"",""1/4 teaspoon dried oregano"",""1/4 teaspoon dried tarragon"",""2 cups Brussels sprouts, halved"",""2 tablespoons cornstarch"",""2 tablespoons grated Parmesan cheese"",""2 tablespoons water"",""salt and pepper to taste""]"
2119,2976,https://www.allrecipes.com/recipe/13447/italian-riboletta-soup/,Italian Riboletta Soup Recipe - Allrecipes.com,"[""1 bay leaf"",""1 carrot, chopped"",""1 cup water"",""1 onion, chopped"",""1 potato, peeled and diced"",""1 teaspoon dried thyme"",""1/2 cup grated Parmesan cheese"",""1/4 cup chopped parsley"",""2 (14.5 ounce) cans stewed tomatoes"",""2 1/2 cups cooked white beans"",""2 stalks celery, chopped"",""2 tablespoons minced garlic"",""2 tablespoons olive oil"",""3 cups shredded cabbage"",""4 cups chicken broth"",""6 slices French or Italian-style bread""]"
2120,2977,https://www.allrecipes.com/recipe/14477/balsamic-vinegar-and-olive-oil-dressing/,Balsamic Vinegar and Olive Oil Dressing Recipe - Allrecipes.com,"[""1 cup olive oil"",""1 sprig fresh oregano"",""1 sprig fresh thyme"",""1/4 cup balsamic vinegar"",""salt and pepper to taste""]"
2121,2978,https://www.allrecipes.com/recipe/247370/brens-italian-meatballs/,Bren's Italian Meatballs Recipe - Allrecipes.com,"[""1 egg"",""1 pinch red chili pepper flakes"",""1 pound lean ground beef"",""1 tablespoon chopped fresh parsley"",""1/2 cup fresh bread crumbs"",""1/2 cup grated pecorino Romano cheese"",""1/4 teaspoon ground black pepper"",""2 large cloves garlic, minced""]"
2122,2979,https://www.allrecipes.com/recipe/34785/mushrooms-and-spinach-italian-style/,Mushrooms and Spinach Italian Style Recipe - Allrecipes.com,"[""1 small onion, chopped"",""1/2 cup white wine"",""10 ounces clean fresh spinach, roughly chopped"",""14 ounces fresh mushrooms, sliced"",""2 cloves garlic, chopped"",""2 tablespoons balsamic vinegar"",""4 tablespoons olive oil"",""chopped fresh parsley, for garnish"",""salt and freshly ground black pepper to taste""]"
2123,2980,https://www.allrecipes.com/recipe/11944/maricas-spaghetti-meat-sauce/,Marica's Spaghetti Meat Sauce Recipe - Allrecipes.com,"[""1 pinch dried oregano"",""1 pinch dried rosemary"",""1 pinch dried sage"",""1 pinch dried tarragon"",""2 bay leaves"",""2 carrots, finely chopped"",""2 onions, finely chopped"",""2 tablespoons butter"",""4 stalks celery, finely chopped"",""6 large ripe tomatoes, chopped"",""8 ounces fresh mushrooms, sliced"",""8 ounces ground pork"",""8 ounces lean ground beef"",""ground black pepper to taste"",""salt to taste""]"
2124,2981,https://www.allrecipes.com/recipe/85976/black-and-bleu-chicken-alfredo/,Black and Bleu Chicken Alfredo Recipe - Allrecipes.com,"[""1 (16 ounce) package angel hair pasta"",""1 (8 ounce) bottle blue cheese dressing"",""2 (10 ounce) containers Alfredo sauce"",""2 fresh tomatoes, diced"",""3 skinless, boneless chicken breast halves"",""steak seasoning to taste""]"
2125,2982,https://www.allrecipes.com/recipe/87845/manicotti-italian-casserole/,Manicotti Italian Casserole Recipe - Allrecipes.com,"[""1 (8 ounce) can mushrooms, drained"",""1 1/2 pounds shredded mozzarella cheese"",""1 pound Italian sausage"",""1 pound ground beef"",""1 pound rigatoni pasta"",""2 (32 ounce) jars spaghetti sauce"",""thinly sliced pepperoni""]"
2126,2983,https://www.allrecipes.com/recipe/198723/asparagus-potato-and-onion-frittata/,"Asparagus, Potato, and Onion Frittata Recipe - Allrecipes.com","[""1 cup diced ham"",""1 pound asparagus, trimmed and cut into 2-inch pieces"",""1 tablespoon chopped fresh basil"",""1 tablespoon milk"",""1/2 cup shredded mozzarella cheese"",""1/2 cup shredded white Cheddar cheese"",""1/2 teaspoon salt"",""1/4 cup chopped onion"",""1/4 teaspoon fresh ground black pepper"",""2 potatoes, shredded"",""2 tablespoons olive oil"",""6 eggs""]"
2127,2984,https://www.allrecipes.com/recipe/24666/hot-bruschetta-dip/,Hot Bruschetta Dip Recipe - Allrecipes.com,"[""1 (8 ounce) wheel Brie cheese"",""1 clove garlic, peeled and minced"",""1 small onion, chopped"",""1 teaspoon chopped fresh basil"",""1 teaspoon chopped fresh parsley"",""1/4 cup olive oil"",""2 roma (plum) tomatoes, chopped""]"
2128,2985,https://www.allrecipes.com/recipe/24187/easy-pepperoni-bread/,Easy Pepperoni Bread Recipe - Allrecipes.com,"[""1 (1 pound) loaf frozen bread dough"",""1 (6 ounce) package shredded mozzarella cheese"",""1 (8 ounce) package sliced pepperoni sausage"",""1 egg, lightly beaten"",""1 tablespoon extra virgin olive oil"",""1/2 tablespoon dried basil leaves"",""1/2 tablespoon dried minced onion flakes"",""1/2 tablespoon dried oregano""]"
2129,2986,https://www.allrecipes.com/recipe/12909/venison-italian-soup/,Venison Italian Soup Recipe - Allrecipes.com,"[""1 (14.5 ounce) can stewed tomatoes"",""1 (15 ounce) can green beans"",""1 (15 ounce) can pinto beans"",""1 carrot, chopped"",""1 onion, chopped"",""1 pound ground venison"",""1 tablespoon minced garlic"",""1 teaspoon salt"",""1 zucchini, chopped"",""1/2 (16 ounce) package fusilli (spiral) pasta"",""1/2 teaspoon ground black pepper"",""2 (8 ounce) cans tomato sauce"",""2 teaspoons dried basil"",""2 teaspoons dried oregano"",""3 cups water""]"
2130,2987,https://www.allrecipes.com/recipe/239268/nancys-baked-spaghetti-squash/,Nancy's Baked Spaghetti Squash Recipe - Allrecipes.com,"[""1 cup red wine"",""1 onion, chopped"",""1 slice bacon, chopped, or more to taste"",""1 spaghetti squash, halved lengthwise and seeded"",""1 tablespoon Italian seasoning"",""1 tablespoon olive oil (optional)"",""1/2 cup grated Parmesan cheese"",""1/2 cup shredded mozzarella cheese"",""2 (14 ounce) cans diced tomatoes"",""2 tablespoons minced garlic"",""olive oil cooking spray"",""salt and ground black pepper to taste""]"
2131,2988,https://www.allrecipes.com/recipe/232368/chicken-stew-and-mexican-cheese-alfredo/,Chicken Stew and Mexican Cheese Alfredo Recipe - Allrecipes.com,"[""1 tablespoon shredded Mexican blend cheese, divided"",""1/2 cup prepared chicken stew"",""2 cups water"",""2 ounces spaghetti"",""2 teaspoons all-purpose flour"",""2 teaspoons dried oregano"",""2 teaspoons minced garlic"",""2 teaspoons minced onion"",""4 teaspoons butter"",""salt to taste""]"
2132,2989,https://www.allrecipes.com/recipe/143161/johnny-marzetti-casserole/,Johnny Marzetti Casserole Recipe - Allrecipes.com,"[""1 (14.4 ounce) can diced tomatoes"",""1 (15 ounce) can tomato sauce"",""1 1/2 cups shredded sharp Cheddar cheese"",""1 clove garlic, minced"",""1 pound ground beef"",""1 tablespoon minced green bell pepper"",""1/2 pound bulk mild Italian sausage"",""1/4 cup chopped celery"",""2 cups shredded Italian cheese blend"",""3/4 cup chopped onion"",""8 ounces rotini pasta"",""salt and pepper to taste""]"
2133,2990,https://www.allrecipes.com/recipe/213196/grandmas-homemade-pizza-ala-da-boys/,Grandma's Homemade Pizza ala 'Da Boys' Recipe - Allrecipes.com,"[""1 (29 ounce) can tomato puree (such as Contadina(R) Tomato Puree)"",""1 1/2 teaspoons melted butter, divided"",""1 1/2 teaspoons olive oil, divided"",""1 cup shredded pizza cheese blend, or as needed"",""1 pinch crushed red pepper flakes, or to taste (optional)"",""1 pinch dried oregano, or to taste (optional)"",""1 pinch garlic powder, or to taste"",""1 tablespoon dried oregano, or to taste"",""1 tablespoon salt"",""1 teaspoon ground black pepper, or to taste"",""1 teaspoon onion powder, or to taste"",""1 teaspoon salt, or to taste"",""1 teaspoon white sugar"",""1 teaspoon white sugar, or to taste"",""1/3 cup olive oil"",""2 (.25 ounce) packages fast-rising dry yeast"",""2 1/2 cups warm water (110 degrees F/45 degrees C), divided"",""2 tablespoons butter, melted"",""2 tablespoons ricotta cheese (optional)"",""24 slices pepperoni sausage, or as needed"",""3 Italian sausage links, casings removed"",""3 dashes Louisiana-style hot sauce, or to taste"",""3/4 teaspoon crushed red pepper flakes, or as needed"",""5 cups all-purpose flour, or more if needed""]"
2134,2991,https://www.allrecipes.com/recipe/11918/missys-lasagna/,Missy's Lasagna Recipe - Allrecipes.com,"[""1 (15 ounce) can tomato sauce"",""1 (16 ounce) package instant lasagna noodles"",""1 (4.5 ounce) can mushrooms, drained"",""1 cup part-skim ricotta cheese"",""1 green bell pepper, chopped"",""1 onion, chopped"",""1 pound lean ground beef"",""1/2 cup dried bread crumbs, seasoned"",""1/4 cup milk"",""2 eggs"",""4 ounces cottage cheese"",""8 ounces shredded mozzarella cheese""]"
2135,2992,https://www.allrecipes.com/recipe/72036/turkey-polish-sausage-and-peppers/,Turkey Polish Sausage and Peppers Recipe - Allrecipes.com,"[""1 (16 ounce) package turkey kielbasa, sliced"",""1 pound fresh mushrooms, sliced"",""1 small onion, chopped"",""1 tablespoon balsamic vinegar, or to taste"",""1 tablespoon onion powder"",""1 tablespoon steak seasoning"",""2 medium red bell peppers, seeded and diced"",""2 medium yellow bell peppers, seeded and diced"",""2 medium zucchini, cubed"",""2 tablespoons olive oil"",""3 tablespoons minced garlic"",""grated Parmesan cheese for topping""]"
2136,2993,https://www.allrecipes.com/recipe/213145/chocolate-salami/,Chocolate Salami Recipe - Allrecipes.com,"[""1 (14 ounce) can sweetened condensed milk"",""1 1/2 cups melted butter"",""1 cup whole blanched almonds"",""1 tablespoon confectioners' sugar for dusting"",""1/2 cup raisins"",""1/4 cup cognac"",""2 (7 ounce) packages plain tea biscuits, broken into small pieces"",""2 cups unsweetened cocoa powder""]"
2137,2994,https://www.allrecipes.com/recipe/220226/bucks-italian-grilled-asparagus/,Buck's Italian-Grilled Asparagus Recipe - Allrecipes.com,"[""1 tablespoon olive oil"",""1 teaspoon hot pepper sauce"",""1/2 pound fresh asparagus, trimmed"",""1/4 cup slivered almonds"",""1/4 onion, chopped"",""2 pinches Italian herb seasoning"",""2 tablespoons butter"",""3/4 cup grated Parmesan cheese"",""salt and ground black pepper to taste""]"
2138,2995,https://www.allrecipes.com/recipe/14812/ham-and-fresh-basil-pinwheels/,Ham and Fresh Basil Pinwheels Recipe - Allrecipes.com,"[""1 (8 ounce) package cream cheese, softened"",""1 cup sun-dried tomatoes"",""12 leaves red leaf lettuce - rinsed"",""12 slices ham"",""4 ounces fresh basil"",""6 (10 inch) flour tortillas""]"
2139,2996,https://www.allrecipes.com/recipe/20333/tiramisu-i/,Tiramisu I Recipe - Allrecipes.com,"[""1 1/2 cups strong brewed coffee, room temperature"",""1 pound mascarpone cheese"",""1 teaspoon vanilla extract"",""2 tablespoons brandy"",""3 tablespoons white sugar"",""30 ladyfinger cookies"",""6 eggs, separated"",""8 ounces finely chopped bittersweet chocolate""]"
